857452	glg	Para levar ou para comer aquí?
1727526	glg	Mellor non pode ser.
862520	glg	Por que debería pedirche desculpas?
1424696	glg	No país dos cegos, o torto é o rei.
1456024	glg	O Entroido de Río celébrase en febreiro.
957766	glg	Por algunha razón pensaba que dirías iso.
1338657	glg	Estabamos todos enchoupados de suor.
1430683	glg	As súa bromas facíannos escachar coa risa.
666210	glg	Cada país ten os seus propios costumes.
855345	glg	Deixa de facer o parvo.
855182	glg	Aínda se non temos sorte no primeiro intento, podemos seguir fodendo ata que empreñe.
1108067	glg	Sempre escribo as boas experiencias no meu diario.
1437865	glg	Ela non distingue entre o correcto e o incorrecto.
1342670	glg	John rompeu a ventá.
1846527	glg	Hei mercar un Ford.
1456053	glg	Lázaro Zamenhof é polonés.
1227507	glg	Xa comestes?
1337199	glg	Nesta sociedade onde todo é desbotábel, é unha virtude usar algo até que se esgote.
1430723	glg	Petamos na porta durante cinco minutos, pero foi en balde.
1449106	glg	Unha nespra chantoume o aguillón no brazo.
1423223	glg	Nadar écheme divertido.
1431373	glg	Na escola hai máis rapazas ca rapaces.
639136	glg	Na miña casa é a miña nai a que manda.
1437307	glg	¿Gústanlle as laranxas?
956375	glg	Poden ler estas palabras?
855048	glg	Comeu as ameixas todas.
4737063	glg	O neno falaba cos seus ollos acesos.
1437318	glg	Cheguei tarde por culpa do tráfico.
1353871	glg	Despois do disparo, os atletas botaron a correr a fume de carozo.
1430637	glg	Non teño moito espírito de colaboración.
6623311	glg	Tom vive so no bosque.
1431543	glg	Trabuqueime!
855499	glg	Interésanche as flores?
1338630	glg	Hei devolver este libro á escola así que remate de lelo.
7922205	glg	Teño unha suxestión para ti.
1795940	glg	Estás canso?
4737101	glg	No primeiro andar vivía un vello funcionario xudicial.
6968776	glg	Convidoume á festa.
4750335	glg	Podo axudarte dalgunha maneira?
1340018	glg	Atopei moi cómoda a cama.
8881522	glg	Gustaríame dormir un pouco.
1547942	glg	Cando non poidas facer o que queiras, fai o que poidas.
965969	glg	Gústanche os elefantes.
859489	glg	Boa tarde, como están?
962852	glg	Merquei unha gravata para Dan e mercarei un tapabocas pra Helena.
1342660	glg	Síntome só.
1439310	glg	Decidimos comezar o próximo domingo.
965976	glg	Meu pai non me deixa saír con Bill.
955875	glg	Mamá é maior ca papá.
1342527	glg	De verdade xa é hora de irnos pra cama.
859453	glg	Durmiuse en clase de historia.
1340224	glg	Entón, o camión do lixo non virá mañá.
625434	glg	O can mordeume a man.
1444885	glg	Non leves máis diñerio do que necesites.
4737062	glg	Se estás ocupado podo facelo por ti.
625430	glg	O meu reloxo foi roubado.
650899	glg	Só a paz pode salvar ao mundo.
1449455	glg	Ela ten tres anos máis ca min.
1227420	glg	Na tenda venden azucre e sal.
1515174	glg	Este ordenador é unha trapallada. Rómpese decote.
1628304	glg	A súa súpeta aparición entrecolleunos a todos.
1338812	glg	Vexo que ela está a limpa-lo cuarto.
6618641	glg	O meu libro está aquí.
964287	glg	Teño que axuda-lo meu pai a amañar o coche.
6968853	glg	Dámo, Tom.
854358	glg	¿Canto costa esta radio?
857349	glg	Ela está a escolmar as uvas dun cesto.
962952	glg	Sentámonos ao lume.
962906	glg	Non o vas lamentar!
1726386	glg	El veu para pedi-la nosa axuda.
625312	glg	Temos que aproveitarnos desta situación.
666231	glg	Virei se é necesario.
1435402	glg	Levou os manteis ao lavadoiro.
1227567	glg	Sae un bo lume deste carbón.
1319573	glg	Miña nai sabe moitas adiviñas e trabalinguas.
1423153	glg	¿Queres ir?
1423077	glg	Pinga da miña sangue.
1429918	glg	Estivo a chover arreo todo o día.
1506310	glg	Hai unha parada de autobús preto de aquí.
962843	glg	A panadaría está á volta da esquina.
7098132	glg	Sempre.
1445744	glg	É un dobre revés.
1319490	glg	Pero non creo que sexa estraño de todo.
1319381	glg	O amor comeza a xurdir entrámbolos dous.
1303351	glg	Non se debe poñer o carro diante dos bois.
1431346	glg	Tom e Mary fanaron e foron ao zoo.
4639487	glg	Non foi miña culpa.
650959	glg	Podes aprenderme a roubar?
1846437	glg	Cando ela entrou, xa remataramos de cear.
8554268	glg	Non me dixeches que Tom está ocupado.
857729	glg	Este médico é un home con moita cultura.
625436	glg	Fai moito frío.
1430654	glg	Vamos pasar menos tempo porfiando e máis tempo traballando.
625403	glg	Gústache o inglés, non é certo?.
956139	glg	Que había facer o mundo sen té?
1318759	glg	A rapaza foi gravemente ferida no accidente de tráfico.
2038358	glg	Tom éche un bo rapaz.
5987418	glg	Onde está a licencia?
1337860	glg	Por que custou tanto estabelecer que a neurona era a unidade básica do tecido nervioso?
853427	glg	Tatoeba é unha ferramenta que pode empregar cos alumnos na clase.
1431050	glg	Ela presentouno á súa irmá.
8903397	glg	Eles sentáronse ao lado do lume.
1342575	glg	Como é Tom?
1445704	glg	Estaba adoito á calor.
4750281	glg	Podes camiñar un pouco para que podamos pechar a porta?
4748506	glg	De seguro el remate o traballo mañá.
1449518	glg	Eles berraron pedindo axuda.
625455	glg	Merqueime un coche.
4750427	glg	Meu irmán é capaz de correr tan rápido coma min.
1444868	glg	Foi atraído polo seu sorriso.
1429052	glg	Alguén te está a chamar.
956430	glg	Que fai a túa irmá agora?
1431150	glg	El gardou as súas xoias no baúl.
1424719	glg	Non me chames despois das dez.
955907	glg	O meu número de teléfono é 789.
8881562	glg	Gustaríame atopar alguén con quen poder falar.
1338627	glg	Volverei chamar ás 4.
1318765	glg	Nós amámonos.
962750	glg	Unha semana ten sete días.
1449541	glg	Vai comezar mañá.
1456020	glg	Amarreime con forza á corda para non caír.
1431145	glg	Escocia é famosa polos seus tecidos de la.
1449396	glg	Facelo é a túa responsabilidade.
856057	glg	Por favor, non me interrompas mentres estou a falar.
1727468	glg	Queres ser estimado? Vive con persoas estimábeis.
962770	glg	Son máis bonito ca ti.
1424941	glg	¿Cal é o teu xogo de código aberto favorito?
1227488	glg	Estou esgotado do traballo.
1318703	glg	A aprendizaxe non debe ser forzada. A aprendizaxe ha de ser esporeada.
625482	glg	Importaríache vir comigo?.
8903437	glg	O húngaro non é unha lingua indoeuropea.
7891935	glg	Díxenche que era unha idea má.
3654958	glg	Son estudante universitario e quero aprender moito.
1433225	glg	A súa casa queda preto do metro.
1342712	glg	El explicouno detalladamente.
1509533	glg	Téñome que barbear.
1449569	glg	Cómpre observar as regras.
3655688	glg	Deberías compralo para ti mesmo.
862595	glg	Esa noite ía moito frío.
958752	glg	Atopeime cun lobo nun soño.
956131	glg	Decembro é o último mes do ano.
650912	glg	Grazas, e volva pronto.
1456039	glg	Un máis dous é igual a tres.
1435501	glg	Eu podo falar español.
1431089	glg	Nun tronco cortado podes ver os aneis que se forman anualmente. As árbores só medran xusto por debaixo da casca.
962664	glg	Mancouse cando caíu.
962716	glg	Non consigo atopa-la túa páxina web.
1431413	glg	Abur, que che vaia ben.
1318754	glg	Síntome ben hoxe.
1431519	glg	Este libro é máis pequeno.
857369	glg	Tom vive en Chicago dende hai un ano.
962846	glg	Dásme o teu número de teléfono?
1628372	glg	Abre os ollos.
1427667	glg	¿Por que non lle pedimos consello?
625438	glg	A porta non debe deixarse aberta.
1342413	glg	Está chovendo de novo.
650998	glg	Vou deixar o colexio.
1425478	glg	Non tiña nada que dicir, así que se foi.
1437470	glg	Canto custa?
1431458	glg	A porcentaxe de proteínas na célula vexetal é de aproximadamente o catro por cento.
625449	glg	Eu creo nas pantasmas.
1448843	glg	Lixei as mans.
1338144	glg	É hora de que deixes de mirar para o teu propio embigo e penses máis nos outros.
1337300	glg	Víche-la noticia de hoxe? Disque España está en alerta, milleiros de persoas non puideron saír do país. Preguemos pra que iso non pase a semana que vén, que teño que coller un avión para ir a Finlandia.
1515249	glg	Eu estaba no corredor do segundo andar do hospital.
1431060	glg	A natureza rexeita o baleiro.
625255	glg	Que tipo de traballo a tempo parcial ten vostede?
1428233	glg	Encontreime coa túa nai na biblioteca.
1862308	glg	Marcho.
962896	glg	Tamén é unha beleza.
1445775	glg	El trabúcase adoito ao escribir en inglés.
1424676	glg	Quería saber algo máis sobre as árbores, tamén.
1449549	glg	Logo do accidente, prohibíronlle conducir.
1427738	glg	Deulle a súa aprobación para o partido.
1422851	glg	Pedínlle ó meu pai que mercara este xoguete.
1437438	glg	Dállo a ela.
1455891	glg	Dádeme un trisco de xiz.
639181	glg	O primeiro que debes facer é coñecerche a ti mesmo.
6622744	glg	El chámase Tom.
956368	glg	O home é o único animal que pode falar.
857715	glg	O compás apunta cara o norte.
958832	glg	Estou famento porque non almorcei.
1431295	glg	Hogano a xente nova só che quere zapatillas de marca.
1862390	glg	Non me retruques.
962829	glg	Hai unha masa de nubres negras no ceo.
854999	glg	¿Podo escoller o escritorio preto da xanela?
8902434	glg	Iso foi desagradábel para min.
1430621	glg	Atopei a súa carta na caixa do correo.
1338748	glg	Cal é a montaña máis alta de América do Norte?
1456049	glg	Ela recollía flores no xardín.
1449398	glg	El veu de lonxe.
958789	glg	O amor é o milagre da civilización.
1431004	glg	É unha moza loira.
1340927	glg	Como consegues que os teus fillos coman as verduras?
8903405	glg	Estudo inglés despois de cear.
1448350	glg	O mundo rendeu o debido recoñecemento ao seu talento.
956187	glg	Tivemos un exame oral.
1578843	glg	Quero que cante unha canción.
1726458	glg	Vés por aquí adoito?
956645	glg	Gústalle a vostede a neve?
1452277	glg	No entanto é un fastío arrombar o cuarto.
862541	glg	Gústache o tenis?
651012	glg	Non sei se el fíxoo por min.
1337928	glg	Que tes que estás tan triste?
956564	glg	Non o volverei ver mentres viva.
625411	glg	Eu desexaría ser máis novo.
1423041	glg	Era a calma antes de tormenta.
966191	glg	Se queres podes quedar, pero é preciso que avises os teus pais.
958711	glg	Rompín a perna.
1726268	glg	Ti es unha persoa.
1342559	glg	O ancián viviu aquí toda a súa vida.
1337853	glg	Coidado: fráxil.
1455954	glg	El preguntoulle a ela se quería quedar, mais ela non quixo.
585316	glg	El toca moi ben a guitarra.
857431	glg	De onde es?
1437430	glg	Non comeu nada onte.
966281	glg	Noutronte viñeron os veciños tomar un café á nosa casa.
625443	glg	El vive nesta rúa.
8903441	glg	Entenderán.
1431218	glg	O neon é un gas nobre.
1431540	glg	Enganeime de casa.
1515055	glg	En boca pechada non entran moscas.
1430677	glg	Díxenche que era perigoso. A razón pola que fixeches dano é porque non me escoitaches.
1449267	glg	Volvín topar con el.
857730	glg	Baixa o volume, por favor.
1342665	glg	O neno entrou correndo na habitación.
1342649	glg	Dime cando volverás á casa.
962617	glg	É máis doado que un camelo pase polo ollo dunha agulla que un rico entre no Reino de Deus.
650907	glg	El non fixo caso á miña advertencia.
1340885	glg	Que fixo con tódolos cartos?
962744	glg	Demos un paseo no parque.
960646	glg	O xenoma deste virus é unha molécula de ARN.
1340223	glg	A súa familia gústalle moito pasar o día vendo a televisión.
625348	glg	Tanto ten o que digas, fareino ao meu xeito
854963	glg	Esta zona sofre escasez de auga.
639119	glg	Heime constipado e teño febre.
963016	glg	Se estás ao meu carón non preciso máis.
1423222	glg	Iso é o que significa compartir o mundo no século 21. Esa é a responsabilidade que temos uns cos outros como seres humanos.
3658097	glg	Vamos, apura.
6968705	glg	París é unha das cidades que visitei o ano pasado.
962678	glg	El caíu e mancouse nunha perna.
1342604	glg	Carol regresou ao hotel.
956305	glg	Podo usar unha tarxeta de crédito?
650958	glg	Podes ensinarme a roubar?
4635771	glg	Visteu-se coma umha mulher.
856065	glg	Sen dúbida o universo é infinito.
857393	glg	Puido dicir tal cousa?
1416951	glg	Ela non cría que os seus soños puideran realizarse.
1342544	glg	El carece de experiencias.
1515306	glg	Milleiros de vítimas morreron desta enfermidade.
1431484	glg	Por que tes tanto apuro?
625362	glg	Ela é unha persoa moi interesante.
8889040	glg	As Illas Malvinas son un arquipélago.
1449408	glg	Os exipcios crían que o Sol nacera dun ovo.
1444863	glg	Este é o mellor restaurante indio de todo Toquio.
1449099	glg	Atopamos un cravo espetado no pneumático.
1437413	glg	Eu non lle dou nin nunca lle hei dar de comer peixe cru ao meu can.
1449456	glg	Tes unha moeda?
854237	glg	Os hackers encontran novas formas de infiltrarse en redes privadas ou públicas.
625446	glg	Non me insultes diante doutros.
4760874	glg	Naquela noite deixei a miña adealla baixo unha cunca de café que estaba do revés na mesa.
651008	glg	El levantouse esta mañá máis cedo que de costume.
1455994	glg	O gato perseguiu ao rato.
1302959	glg	Á terceira vai a boa.
1428235	glg	É unha boa idea ler este libro.
625444	glg	A ela gústanlle estes gatos.
1506301	glg	Temos unha boa nova.
963014	glg	Ken non quería escoitarme.
962903	glg	El botou un disparo ao chou.
1515139	glg	Tentou tirar proveito da situación namentres estiven ausente.
1423052	glg	A súa conducta decepcionou a moitos dos seus amigos.
650914	glg	Braga reza, O Porto traballa, Coimbra estuda e Lisboa divírtese.
650882	glg	Non sei de onde vén.
1427703	glg	O goberno impuxo un novo imposto aos granxeiros.
1515098	glg	Queres botar unha ollada?
1338632	glg	De súpeto, dóeme o corazón.
1726438	glg	Estiven no Canadá.
1425036	glg	A maioría dos estudantes aquí son aplicados.
1431024	glg	Son roxa.
1425354	glg	Tom non sabe nada de Boston.
1425549	glg	Tivo a sorte de casar cunha rapaza linda.
964612	glg	É unha mágoa que eu non precise perder peso.
1565131	glg	Hai moitos cadros na parede.
1439322	glg	O problema é que ando algo curto de diñeiro estes días.
1429923	glg	De súpeto, tres cans apareceron diante de nós.
862507	glg	Baixa o volume do televisor.
1444872	glg	Tom non soubo entender o chiste de Mary.
585311	glg	Quero auga.
5987460	glg	Non irei ata mañá.
1449425	glg	Esixiron que tódolos exemplares do libro fosen destruídos.
6622752	glg	Ela é miña muller.
1437295	glg	Amosoume a súa foto en privado.
650878	glg	Ela é estadounidense, pero vive no Reino Unido.
1428218	glg	Mirei pola fiestra.
6620297	glg	Pareces canso.
1448322	glg	O tráfico estivo cortado durante varias horas.
962947	glg	Xa non o quero.
1338817	glg	Pisoume o pé a mantenta.
1353799	glg	Os vellos andan engorde.
3655388	glg	Non temos problemas.
1426238	glg	Axudareite despois do traballo se non estou demasiado canso.
859472	glg	Que quererá facer o teu fillo cando sexa maior?
2594216	glg	É este un garañón ou unha egua?
1445682	glg	Agora vaite e pásao ben.
1340150	glg	Nova orde dos tempos.
1336332	glg	Eu ulo co meu nariz.
1433212	glg	¿Non che din 10.000 iens hai unha semana?
1319742	glg	Hasme esquecer algún día.
639143	glg	A cea está lista?
1430923	glg	Pola súa idade, tes que ser indulxente.
1431434	glg	Ata mañá.
1628373	glg	Abride os ollos.
4760806	glg	Preocúpaste demasiado polo teu peso.
1449582	glg	Tes unha tatuaxe?
1423158	glg	¿Imos ver o partido?
1455998	glg	A coroa é o símbolo dos reis.
1340638	glg	Cando preguntei "que é iso?", dixéronme "vai e duscúbreo por ti mesmo".
639197	glg	Previmos que chegariamos a ese lugar no prazo de dúas semanas.
1578812	glg	Todo ben, grazas.
1423187	glg	¿Crías que me refería a problemas nacionais?
1429926	glg	Ela gardou a chave no peto.
666205	glg	El esforzouse, pero finalmente perdeu.
625429	glg	Debemos manter esta información en segredo polo momento.
1445778	glg	El éche vago de seu.
1338787	glg	Ogallá estiveses preto de min.
639121	glg	O seu crime merecía a pena de morte.
1795919	glg	Este cheiro dame noxo.
862512	glg	Non hai nada como o fogar.
963002	glg	Non a vimos a ela por ningures.
964613	glg	Esta é unha cidade histórica.
1427302	glg	É completamente insoportable.
1506334	glg	Podes ir andando á escola ou tes que coller o autobús?
1456002	glg	Onde traballas?
4737057	glg	Non podes diferenciar entre fantasía e realidade?
956148	glg	Arrepíntome de me ter desleixado da miña saúde.
4750342	glg	Intenteino todo.
1449499	glg	Gustaríame mercar algunhas postais.
1862384	glg	Veño de estar na casa do meu tío.
961670	glg	Vai un pouco de frío hoxe.
6207031	glg	Non vaiamos aló.
1437452	glg	É unha mágoa que o mestre deixe a nosa escola.
1428256	glg	Deberías dar un bo exemplo aos teus fillos.
1425524	glg	Tal problema é difícil de tratar.
1455988	glg	Ela gaña a vida ensinando.
650962	glg	Os seus ollos son azuis.
1430748	glg	O lóstrego alumeou o ceo.
956153	glg	Bruto apuñala ao César, e este cae ao chan.
1449443	glg	Amais de vento, ía frío.
962763	glg	Un feixón pode responder tódalas preguntas.
1429045	glg	Cantou e cantou.
956113	glg	Achegóuselle cun disfrace de policía.
859248	glg	Precisas pan, salchichas e queixo?
962862	glg	O Sr. Smith fundou esta escola hai corenta anos.
1451419	glg	Recibámolo cun gran sorriso.
625440	glg	Teño dous irmáns e tres irmás.
1338639	glg	Quen sementa ventos, recolle tempestades.
1846532	glg	O Sr. García é moi amábel.
6618672	glg	Chámome Jack.
1430874	glg	Por quen dobran as campás?
1445762	glg	Precisamos dunha axencia caza talentos para atoparmos o home axeitado para este posto executivo.
8903399	glg	Vin a túa carta na caixa do correo.
1338797	glg	Ela pintou as paredes de branco.
1451413	glg	O vento levou o meu sombreiro.
1437393	glg	A Guerra Santa xurdiu na antigüidade.
666223	glg	Non creo que vaia chover mañá.
1444910	glg	Fixo progresos sorprendentes en inglés.
1515105	glg	Cala. Se non, hante botar.
1340218	glg	Corrín e corrín, senón había chegar demasiado tarde.
1726450	glg	Ninguén o admira máis ca min.
1427291	glg	Non podo aceptar esta teoría.
650924	glg	O meu amigo xa debería chegar.
639161	glg	A maioría dos desenvolvedores detestan depurar código; é máis entretido crear erros que corrixilos.
1846550	glg	Non dou topado a miña chave.
650991	glg	El ía vela ao hospital cada dous días.
639178	glg	Xusto acaba de empezar a nevar agora.
1445736	glg	Agás que teñan unha boa carta de viños, non quero xantar aquí.
956137	glg	Eu fun na dirección que indicou o meu amigo.
857440	glg	Boa viaxe.
1425227	glg	Decidín ir alí.
1227449	glg	Vouche contar unha historia.
2794077	glg	Cales son as alternativas?
4737036	glg	Fáltalle a vostede algo na súa carteira?
4750328	glg	Pola súa face comprendín que estaba anoxada.
4748528	glg	Ningén coñece o seu segredo.
859438	glg	Non pedín esto.
1449568	glg	O 31 de decembro é a véspera de Aninovo.
1727530	glg	Non tes corazón.
958699	glg	El é máis alto ca min.
625456	glg	Cando chegou fixen café.
8892666	glg	Tranquilícese. Non podo oírte.
1422913	glg	Cando Mary era unha cativa, a súa familia era moi pobre.
5405752	glg	El acudiu á barbaría.
1455995	glg	Ela aconselloulle que empregara unha bicicleta.
1515215	glg	El mesturou azucre con leite.
1318656	glg	Por unha vez na miña vida fago unha boa acción... e non vale pra nada.
962156	glg	Non podería facelo sen a túa axuda.
1795883	glg	A almofada rosada está limpa.
1416888	glg	O home ergueuse e fumou.
4737049	glg	El pedíame cartos prestados constantemente.
6618626	glg	Non es unha muller.
1733267	glg	Agarda por min!
1431055	glg	O meu xefe rexeitou o orzamento para o novo proxecto.
2784047	glg	Non son médico.
862513	glg	Estou engordando.
859574	glg	Tiven esta bici para nada.
625474	glg	Axúdame, por favor.
1449140	glg	Os dous nenos puxaron da corda até que rompeu.
6964731	glg	Que feliz estou hoxe!
1431220	glg	Hoxe foi un día esgotador.
7917295	glg	Este dicionario non é meu.
957099	glg	El mentiume.
1427293	glg	Tom estaba tan asustado como o estaba Mary.
3654927	glg	Vou ao hotel.
1340109	glg	A policía descubriu unha conspiración para asasinar o presidente do goberno.
1342747	glg	Boas tardes.
1425592	glg	Non puiden ir aí, porque a miña nai estaba enferma.
1342713	glg	É a estación chuviosa.
1427687	glg	Viaxar ao estranxeiro é unha das miñas cousas favoritas.
1446227	glg	Osiris era o deus da vexetación e dos mortos.
1456047	glg	Non pasa ren.
1425223	glg	Shakespeare creou moitos personaxes famosos.
1342687	glg	Non xulgues os outros pola cor da súa pel.
860929	glg	Non podes vivir sen osíxeno.
965972	glg	No Xapón o ano novo escolar comeza en abril.
965999	glg	- Nunca pensei nisto -dixo o señor-. Que debemos facer?
625283	glg	Acabo de volver a casa e agora quero descansar un pouco.
1455904	glg	A nosa mestra está a cualifica-los traballos.
7098147	glg	Vimos enseguida.
1437856	glg	Ela estaba ansiosa por mor da saúde do seu fillo.
857354	glg	O que di non ten sentido.
1726457	glg	Estou divorciada.
855466	glg	El cortou esa cerdeira.
1446125	glg	Tom puxo a súa sotana.
962901	glg	Celebrouse a voda no hotel Ritz.
1342316	glg	Tom debeu chamar.
962979	glg	El foi ao Reino Unido dúas veces.
5804383	glg	Tom posa le vase sur la table.
957143	glg	Parte de Osaca cara a Toquio ás dez.
962875	glg	Non houbo ningún erro pola súa parte.
4737027	glg	O mestre está no teléfono.
1422933	glg	Non exceda-lo límite de velocidade.
1424525	glg	As súas palabra fixeron que todo o mundo escachara coa risa.
955974	glg	Que non se che quite da memoria!
1430946	glg	Os rañaceos son estruturas fermosas.
1340207	glg	A sombra do bastón é visíbel.
1726443	glg	Non digas iso!
1342422	glg	Empecei a vivir só.
1429650	glg	Estase a facer a durmida, e por iso non ronca.
1727779	glg	Este sombreiro non che presta. É pequeno de máis.
860926	glg	O home que viches onte é meu tio.
956117	glg	El non che quería facer mal.
1318761	glg	El non teme a morte.
1227558	glg	Sonche un lambón.
1427719	glg	Mete un pau no cu.
964288	glg	Teño que axudar o meu pai a arranxar o coche.
1435281	glg	A gravadora estaba posta sobre a mesa.
5987448	glg	El aínda é moi novo para este traballo.
1425253	glg	Estou seguro de que se encontrarán exploits.
1455931	glg	Cando era rapaz, gustábame pillar vellas e gardalas nun frasco.
625461	glg	É a nosa obriga axudarlles.
1429906	glg	Volvo deseguida.
1431502	glg	Xulia dálle un beixo á súa filla.
857437	glg	Grazas.
1446262	glg	Ven e escribe o teu nome.
1339551	glg	El gañou grazas á súa forza de vontade.
956144	glg	Case rematara o meu traballo cando chegou.
1456015	glg	Xoán e María amábanse.
4737074	glg	Peiteou o seu chapeu.
1449416	glg	Hai moito tempo que non levo gravata.
1439339	glg	Desexaba unha entrada para o concerto.
1578836	glg	Ken semella feliz.
1428168	glg	Debatemos este problema ata ben entrada a noite.
1319367	glg	O xofre cheira a ovos podres.
4748610	glg	Tom non fixo ningún intento para responder á cuestión.
1319603	glg	Os albaneis aínda non viñeron remata-la obra.
1515184	glg	O ascensor está estragado. Por favor, empreguen as escaleiras.
859598	glg	Por favor, respóndeme.
1445667	glg	A miseria allea deixa un estraño sabor.
1456033	glg	Viñeches só hoxe?
1337990	glg	El quitou os zapatos a patadas sen desamalloalos primeiro.
956498	glg	Perdinme no teu universo.
962152	glg	El non puido facer iso só.
962830	glg	Prefiro o peixe á carne.
1430964	glg	Tedes que vir comigo.
3658074	glg	¿Canta fame tes?
651006	glg	Isto é unha orde.
625247	glg	É moi difícil exterminar ás cascudas da nosa casa.
1319728	glg	Hai cinco anos que viñeron do Xapón.
1227555	glg	Os paxaros normalmente érguense cedo pola mañá.
1864316	glg	Quen escribiu a carta?
1432804	glg	El éche de todo menos parvo.
1456110	glg	Se tes ganas de facelo, faino!
1448777	glg	Precisas de moitos cartos?
1449155	glg	Ceiboulle unha pedra ao can.
857468	glg	Parece que Tom cometeu un grande erro.
1456090	glg	Un par de luvas é un bo agasallo.
1431518	glg	Si ou non?
1338644	glg	María deulle a benvida a súa nai cun bico.
859371	glg	Esta música foi composta por Bach.
958745	glg	A pena de morte foi suprimida o ano pasado.
1424860	glg	Deberíamos ter sido máis coidadosos.
1423161	glg	Mercamos unha mesa redonda.
1431975	glg	Enviou ao seu fillo a por un doutor.
854989	glg	Chámaa mañá.
966163	glg	Volve cando xa o teñas decidido.
1733260	glg	Que día e hoxe?
4737052	glg	Decí-las cousas polo seu nome.
1449375	glg	Iso porate en perigo.
6964711	glg	As lembranzas que teño dela comezaron a esvaecerse.
1456019	glg	Tom cometeu moitos erros.
3655736	glg	Por favor, móvanse cara á parte de atrás do bus.
6620295	glg	Ela escribe.
962623	glg	Foi acusado de evadir trabucos.
853361	glg	Teño un problema co meu coche.
1353810	glg	O equipo perdedor deixou o estadio de vagar.
1437433	glg	¿Sabes como pronunciar esta palabra?
1425014	glg	Consolámonos o un ao outro.
1726448	glg	El quere un coche novo.
1448772	glg	Eu irei.
1338729	glg	Aínda que sexa rico, non é feliz.
855273	glg	É tan chichirico.
1437396	glg	Algún día saberás a verdade.
3887278	glg	Les demasiado.
1431284	glg	O porco teixo cava buracos fondos.
1455958	glg	Queres sobremesa?
956519	glg	Pescárono fumando no baño.
7891933	glg	Son mao.
829901	glg	Vimos casas antigas derrubadas.
1227589	glg	No canto de darlle unha labazada, cuspiulle na cara e marchou con desdén.
962724	glg	É vostede aquí mestre ou alumno?
1795443	glg	Tom ha poder axiña conducir un coche.
1449444	glg	"Tes algún irmán?" "Non, son fillo único."
961563	glg	O que garda, sempre ten.
956168	glg	Necesito unha bicicleta nova.
